scenario,step,action,reward,snr_rf,snr_fso,snr_thz,best_channel
fog,26,1,3.7893203350712925,-15.898713917360858,33.67970944127498,14.79452743637834,1
fog,27,1,3.77817455465694,-13.212399005536053,33.34532958601099,14.45664209271369,1
fog,28,1,3.7673989255600753,-17.218562364443013,33.022054889900836,14.129842761578955,1
fog,29,1,3.7569683659695725,-13.545387709893753,32.70913282062654,13.813377625164849,1
fog,30,1,3.7468602612343265,-13.63648556034942,32.40588487265855,13.506568842872655,1
fog,31,1,3.737054150499058,-17.203743248475867,32.111697164173606,13.208803153159963,1
fog,32,1,3.727531461566821,-19.3933247399251,31.82601248121456,12.919523922000353,1
fog,33,1,3.718275285346914,-16.47586744344482,31.548323509752827,12.638224378712994,1
fog,34,1,3.709270183001001,-19.578436941241932,31.278167048962374,12.364441832552567,1
fog,35,1,3.7005020202589787,-17.035733381646363,31.015119039794126,12.097752704212343,1
fog,36,1,3.691957824436785,-14.249243404805068,30.758790274773364,11.837768238218205,1
fog,37,1,3.683625660522689,-16.599368585024585,30.508822679982394,11.584130787221865,1
fog,38,1,3.6754945233594816,-16.05968287561362,30.264886080025562,11.336510579028118,1
fog,39,1,3.667554243476955,-18.264986229205785,30.026675372587157,11.094602892998848,1
fog,40,1,3.6597954045518817,-17.80355514644917,29.793908051883324,10.858125585163396,1
fog,41,1,3.652209270814038,-16.780232119172798,29.566322030551035,10.626816911600068,1
fog,42,1,3.64478772299379,-17.033165714205083,29.343673717830026,10.40043360796635,1
fog,43,1,3.63752320163289,-18.07940514845367,29.12573631867857,10.17874918983436,1
fog,44,1,3.630408656765481,-16.339779605539455,28.91229832402704,9.961552444051208,1
fog,45,1,3.6234375031291517,-15.630088792391916,28.70316216695877,9.748646085926607,1
fog,46,1,3.616603580192373,-17.923896497760392,28.498143023404168,9.539845560843741,1
fog,47,1,3.6099011163898376,-18.65095166725986,28.29706773909015,9.334977972046328,1
fog,48,1,3.603324697045073,-15.96073143467537,28.09977386712296,9.133881118987812,1
fog,49,1,3.5968692355333265,-19.471622739929355,27.90610880279224,8.936402632837694,1
fog,50,1,3.5905299472997037,-16.334790551835603,27.715929004043502,8.742399197599342,1
fog,51,1,3.5843023263998695,-17.57888880577076,27.529099287636953,8.55173584686211,1
fog,52,1,3.5781821242749947,-17.46256969675525,27.345492192341567,8.364285327542305,1
fog,53,1,3.5721653305103525,-21.128731528596116,27.16498740164546,8.179927523098723,1
fog,54,1,3.566248155359187,-16.62444910110942,26.98747121943037,7.998548929673221,1
fog,55,1,3.560427013840971,-20.177313521478144,26.812836092882666,7.820042179434078,1
fog,56,1,3.5546985112468663,-18.259549074064125,26.640980177625018,7.644305606108287,1
fog,57,1,3.5490594299055545,-18.922889113888388,26.471806940662788,7.471242848299323,1
fog,58,1,3.5435067170801346,-21.65019518761877,26.30522479726575,7.30076248671521,1
fog,59,1,3.5380374738820555,-21.195598330043985,26.141146778363726,7.1327777118852245,1
fog,60,1,3.532648945101193,-19.50098789733909,25.97949022542899,6.967206019342757,1
fog,61,1,3.527338509862714,-23.939125594019863,25.8201765101645,6.803968929593011,1
fog,62,1,3.5221036730313355,-20.285990335936184,25.663130776615873,6.642991730486454,1
fog,63,1,3.5169420572923595,-24.14950372218561,25.50828170358832,6.484203239880361,1
fog,64,1,3.511851395846545,-23.43331867029134,25.35556128548018,6.3275355867009875,1
fog,65,1,3.5068295256625737,-24.226153563546227,25.204904629845437,6.172924008720723,1
fog,66,1,3.5018743812367936,-22.41427090330296,25.056249770176002,6.020306665541585,1
fog,67,1,3.496983988815173,-21.22244334807098,24.909537492550953,5.869624465433344,1
fog,68,1,3.4921564610369558,-23.105242302859725,24.764711174938068,5.720820904812979,1
fog,69,1,3.4873899919636306,-22.47421516477795,24.62171663805539,5.573841919272961,1
fog,70,1,3.482682852460417,-23.103421172176617,24.480502006808955,5.428635745176579,1
fog,71,1,3.478033385900677,-23.802835348630076,24.341017581419155,5.285152790932717,1
fog,72,1,3.47344000416655,-23.354130944775555,24.20321571743412,5.143345517148976,1
fog,73,1,3.4689011839216124,-20.784913292187834,24.067050713904532,5.003168324938558,1
fog,74,1,3.4644154631336526,-22.860976331746716,23.932478709062252,4.864577451724087,1
fog,75,1,3.4599814378277145,-21.811843910350497,23.799457582907422,4.72753087394226,1
fog,76,1,3.4555977590513125,-25.283371344740946,23.667946866161174,4.591988216108474,1
fog,77,1,3.4512631300354157,-23.18721542857599,23.537907655091608,4.457910665748485,1
fog,78,1,3.4469763035362355,-22.074465432802306,23.40930253176427,4.325260893749271,1
fog,79,1,3.4427360793441677,-20.72491960290728,23.2820954893075,4.19400297971923,1
fog,80,1,3.438541301947434,-24.848857478930473,23.156251861819026,4.064102341985078,1
fog,81,1,3.4343908583390377,-22.69731144745384,23.03173825857219,3.93552567188375,1
fog,82,1,3.4302836759566038,-23.63326675949539,22.90852250220885,3.808240872036616,1
fog,83,1,3.426218720745564,-24.615466285259338,22.78657357063296,3.6822169983204396,1
fog,84,1,3.422194995336926,-23.066935474481056,22.665861542341634,3.55742420527223,1
fog,85,1,3.4182115373315813,-22.44327940724947,22.546357544952738,3.4338336946867267,1
fog,86,1,3.4142674176837753,-27.458400467161237,22.428033706707346,3.3114176671857183,1
fog,87,1,3.410361739176926,-24.609057505213663,22.310863110742787,3.190149276554715,1
fog,88,1,3.4064936349855417,-25.914655402969018,22.19481975194884,3.0700025866598404,1
fog,89,1,3.4026622673174636,-22.184135053639142,22.07987849623369,2.9509525307715996,1
fog,90,1,3.398866826131101,-21.42278456649894,21.966015042039828,2.8329748731362243,1
fog,91,1,3.3951065279227564,-24.21348957007158,21.8532058839628,2.716046172646979,1
fog,92,1,3.3913806145794805,-26.094392529243713,21.741428278335704,2.6001437484793923,1
fog,93,1,3.3876883522932673,-24.097029346607126,21.630660210654177,2.485245647564102,1
fog,94,1,3.3840290305326697,-23.04923082302576,21.52088036472407,2.371330613781123,1
fog,95,1,3.380401961068268,-25.164016217747953,21.412068093424523,2.258378058766722,1
fog,96,1,3.3768064770486017,-28.569729325849718,21.304203390985307,2.1463680342332205,1
fog,97,1,3.3732419321234905,-27.181684398246446,21.197266866685727,2.035281205708185,1
fog,98,1,3.369707699611836,-21.162818690729868,21.09123971988798,1.9250988276071008,1
fog,99,1,3.3662031717112493,-23.462965853465576,20.98610371632537,1.8158027195580742,1
fog,100,1,3.362727758746963,-25.903781669384962,20.88184116556926,1.7073752439052199,1
fog,101,1,3.3592808884577723,-26.46282013612346,20.778434899606477,1.5997992843197286,1
fog,102,1,3.3558620053167605,-27.04584722134772,20.67586825246087,1.4930582254546452,1
fog,103,1,3.352470569884857,-24.09109199749441,20.57412504079946,1.387135933582488,1
fog,104,1,3.3491060581953116,-25.938570914438568,20.473189545466226,1.2820167381593253,1
fog,105,1,3.3457679611673257,-24.689165085331233,20.373046493890683,1.1776854142626807,1
fog,106,1,3.342455784047213,-26.19779857747787,20.273681043322327,1.0741271658538838,1
fog,107,1,3.3391690458755505,-27.382971888095753,20.17507876484471,0.9713276098190871,1
fog,108,1,3.335907278978862,-24.58824437364095,20.077225628125788,0.8692727607456325,1
fog,109,1,3.3326700284845217,-24.659347235538736,19.98010798686456,0.7679490163936175,1
fog,110,1,3.3294568518575924,-27.044588124448783,19.883712564896037,0.6673431438249358,1
fog,111,1,3.3262673184584335,-25.815168857158515,19.788026442919097,0.5674422661544646,1
fog,112,1,3.323101009119963,-31.746431042008982,19.693037045814165,0.4682338498897018,1
fog,113,1,3.3199575157435337,-23.593192055501753,19.59873213051928,0.36970569282864507,1
fog,114,1,3.3168364409124607,-26.70733950560903,19.505099774435553,0.27184591248586076,1
fog,115,1,3.3137373975222606,-25.139229440137303,19.4121283643343,0.17464293501971412,1
fog,116,1,3.3106600084267708,-23.031095183332155,19.319806585740295,0.07808548463484974,1
fog,117,1,3.3076039060993105,-22.226918327573202,19.228123412766525,-0.017837426564409724,1
fog,118,1,3.3045687323081463,-27.747294995148266,19.137068098377775,-0.11313650829253172,1
fog,119,1,3.3015541378055158,-28.841349450008664,19.046630165061444,-0.20782220139439686,1
fog,120,1,3.298559782029571,-25.587462986691474,18.95679939588544,-0.30190468677092863,1
fog,121,1,3.2955853328185682,-27.307757868073903,18.86756582592386,-0.39539389393684926,1
fog,122,1,3.2926304661367274,-26.691566374245763,18.77891973403262,-0.48829950922986176,1
fog,123,1,3.289694865811182,-27.323653249970512,18.690851634957752,-0.580630983686615,1
fog,124,1,3.2867782232794998,-30.10541962252514,18.603352271760933,-0.6723975406030652,1
fog,125,1,3.2838802373472396,-28.312491505128268,18.516412608546098,-0.7636081827931568,1
fog,126,1,3.281000613955113,-26.68986389908376,18.43002382347414,-0.8542716995610724,1
fog,127,1,3.278139065955254,-29.530285352533543,18.344177302050912,-0.9443966733992869,1
fog,128,1,3.275295312896199,-31.521035577910297,18.258864630676477,-1.0339914864269064,1
fog,129,1,3.2724690808161676,-30.16680711200909,18.174077590443538,-1.1230643265786358,1
fog,130,1,3.269660102044257,-25.125395131933814,18.089808151173045,-1.211623193557206,1
fog,131,1,3.2668681150091934,-28.68563899747551,18.00604846567674,-1.2996759045588935,1
fog,132,1,3.264092864055304,-25.8129745666764,17.922790864236234,-1.3872300997836198,1
fog,133,1,3.261334099265367,-29.165446610391843,17.84002784928837,-1.4742932477380686,1
fog,134,1,3.25859157629006,-29.426312994558845,17.757752090308628,-1.5608726503420391,1
fog,135,1,3.2558650561836835,-26.478205896282585,17.675956418882805,-1.646975447846267,1
fog,136,1,3.2531543052459146,-26.980832909969745,17.59463382395949,-1.732608623570081,1
fog,137,1,3.2504590948693,-26.3403410428365,17.51377744727484,-1.817779008466652,1
fog,138,1,3.247779201392267,-24.38980705431181,17.433380578942792,-1.902493285523815,1
fog,139,1,3.245114405957382,-29.968878998818038,17.35343665320284,-1.9867579940066808,1
fog,140,1,3.2424644943746745,-31.966562951334456,17.273939244319614,-2.070579533549513,1
fog,141,1,3.2398292569897675,-26.968519688400487,17.1948820626268,-2.1539641681030384,1
fog,142,1,3.2372084885566417,-28.215880221864946,17.116258950710037,-2.2369180297431344,1
fog,143,1,3.2346019881148433,-29.904737787458036,17.038063879722962,-2.3194471223469124,1
fog,144,1,3.232009558870913,-30.036461482228276,16.960290945830224,-2.401557325141415,1
fog,145,1,3.229431008083912,-28.87630247515128,16.882934366773124,-2.483254396130655,1
fog,146,1,3.2268661469548396,-31.749847004120113,16.805988478552052,-2.564543975405443,1
fog,147,1,3.224314790519808,-30.309281977015186,16.729447732221814,-2.6454315883410473,1
fog,148,1,3.2217767575468,-27.872899627584733,16.65330669079424,-2.7259226486873804,1
fog,149,1,3.2192518704358895,-33.632593851185334,16.577560026244736,-2.8060224615555462,1
fog,150,1,3.2167399551227716,-28.653630094018716,16.5022025166183,-2.885736226305298,1
fog,151,1,3.2142408409854717,-27.524590346362903,16.427229043230554,-2.965069039337341,1
fog,152,1,3.21175436075412,-28.83189344369203,16.352634587961134,-3.0440258967939124,1
fog,153,1,3.2092803504236533,-28.107665132145918,16.278414230634624,-3.122611697171163,1
fog,154,1,3.206818649169354,-27.891336620462166,16.204563146486652,-3.2008312438477313,1
fog,155,1,3.2043690992650884,-29.47274963539357,16.131076603711154,-3.2786892475311196,1
fog,156,1,3.2019315460041717,-29.50767512129385,16.057949961086134,-3.3561903286265977,1
fog,157,1,3.1995058376227297,-29.42123047007934,15.98517866567464,-3.4333390195303446,1
fog,158,1,3.1970918252254905,-31.087702747108423,15.912758250598369,-3.5101397668509375,1
fog,159,1,3.194689362713888,-30.861817750277734,15.840684332880839,-3.586596933560423,1
fog,160,1,3.1922983067164203,-31.541789023501394,15.768952611358031,-3.6627148010789057,1
fog,161,1,3.1899185165211446,-30.834335623460838,15.69755886465332,-3.738497571294525,1
fog,162,1,3.187549854010266,-28.30660119256029,15.626498949215009,-3.8139493685210732,1
fog,163,1,3.185192183596711,-27.20417482613131,15.55576879741361,-3.8890742413958717,1
fog,164,1,3.182845372162638,-27.42504934927476,15.485364415697074,-3.963876164720013,1
fog,165,1,3.1805092889998035,-31.51831064702943,15.415281882801839,-4.038359041242999,1
fog,166,1,3.178183805751712,-32.236629985430326,15.34551734801715,-4.112526703393585,1
fog,167,1,3.1758687963574976,-27.81398703027019,15.276067029501688,-4.186382914959169,1
fog,168,1,3.173564136997469,-31.232361833897233,15.206927212649806,-4.259931372715365,1
fog,169,1,3.171269706040262,-28.502779350420493,15.138094248505992,-4.333175708007407,1
fog,170,1,3.1689853839915334,-30.628792000990366,15.069564552225925,-4.406119488284973,1
fog,171,1,3.1667110534441614,-26.45579075303921,15.001334601582226,-4.478766218592903,1
fog,172,1,3.164446599029879,-26.57051918878974,14.933400935513559,-4.55111934301785,1
fog,173,1,3.1621919073723035,-32.062423716852294,14.865760152715524,-4.623182246093923,1
fog,174,1,3.15994686704132,-29.925326073771945,14.79840891027206,-4.694958254167788,1
fog,175,1,3.1577113685087443,-28.507610736262983,14.731343922325406,-4.766450636724909,1
fog,176,1,3.155485304105264,-26.739692395302672,14.66456195878429,-4.837662607678049,1
fog,177,1,3.153268567978576,-32.91639624363866,14.598059844068016,-4.908597326619778,1
fog,178,1,3.1510610560526997,-32.09453080661799,14.53183445588591,-4.979257900039774,1
fog,179,1,3.148862665988424,-32.88251204951106,14.465882724050676,-5.049647382508038,1
fog,180,1,3.146673297144858,-31.82946963287833,14.400201629324911,-5.119768777825603,1
fog,181,1,3.1444928505420204,-29.18578194982775,14.334788202298778,-5.1896250401433806,1
fog,182,1,3.142321228824475,-27.54051588731773,14.269639522299089,-5.259219075050493,1
fog,183,1,3.1401583362259418,-29.114046210153326,14.204752716327587,-5.328553740632636,1
fog,184,1,3.1380040785348697,-31.578484889071348,14.140124958028153,-5.397631848502194,1
fog,185,1,3.135858363060944,-32.73473320791297,14.075753466682004,-5.466456164800243,1
fog,186,1,3.133721098602484,-30.27568296784377,14.011635506229627,-5.535029411171895,1
fog,187,1,3.131592195414708,-30.928335037855845,13.94776838431869,-5.6033542657155175,1
fog,188,1,3.1294715651788487,-29.975630804400986,13.884149451377583,-5.671433363906787,1
fog,189,1,3.1273591209720744,-31.656953855819925,13.820776099712882,-5.739269299498508,1
fog,190,1,3.1252547772382018,-33.347879682739645,13.757645762630926,-5.806864625396476,1
fog,191,1,3.1231584497591784,-31.17314905382562,13.694755913582117,-5.8742218545129,1
fog,192,1,3.1210700556272926,-29.82002978529117,13.632104065327342,-5.941343460597396,1
fog,193,1,3.118989513218115,-29.660717208028746,13.569687769126107,-6.008231879046414,1
fog,194,1,3.1169167421641344,-27.92027937296705,13.507504613945658,-6.0748895076922516,1
fog,195,1,3.11485166332905,-35.2234226581877,13.445552225689754,-6.141318707571451,1
fog,196,1,3.1127941987827406,-36.70325205709078,13.38382826644768,-6.207521803673775,1
fog,197,1,3.11074427177685,-31.65441327696673,13.322330433761937,-6.273501085672529,1
fog,198,1,3.108701806721003,-34.13673978789775,13.261056459914515,-6.339258808636022,1
fog,199,1,3.1066667291595955,-29.68721084798423,13.200004111230752,-6.4047971937215395,1
fog,200,1,3.104638965749184,-33.74944010331998,13.139171187400978,-6.470118428851671,1
fog,201,1,3.1026184442364304,-32.211821761121726,13.078555520818753,-6.535224669374387,1
fog,202,1,3.1006050934365765,-32.184781992029784,13.01815497593533,-6.600118038706189,1
fog,203,1,3.098598843212465,-29.23384664282736,12.957967448629997,-6.664800628959889,1
fog,204,1,3.0965996244540746,-31.229712259709785,12.89799086559631,-6.72927450155699,1
fog,205,1,3.0946073690585285,-31.184353751095966,12.838223183742361,-6.793541687824992,1
fog,206,1,3.0926220099106185,-30.031507722172197,12.77866238960631,-6.857604189580276,1
fog,207,1,3.0906434808637724,-32.78438288567276,12.71930649878561,-6.9214639796971165,1
fog,208,1,3.088671716721496,-31.65705769174121,12.66015355538018,-6.9851230026629985,1
fog,209,1,3.0867066532192418,-31.564787368293796,12.601201631448403,-7.048583175120307,1
fog,210,1,3.084748227006722,-33.813783573906306,12.54244882647666,-7.111846386395762,1
fog,211,1,3.0827963756306316,-30.55534105467366,12.48389326686083,-7.174914499016936,1
fog,212,1,3.0808510375177782,-32.86757200958977,12.425533105400364,-7.237789349216666,1
fog,213,1,3.078912151958612,-31.89286236453503,12.367366520804051,-7.300472747425727,1
fog,214,1,3.0769796590911294,-34.431034267749396,12.309391717207232,-7.362966478754026,1
fog,215,1,3.075053499885164,-29.614914191995894,12.251606923700393,-7.425272303460543,1
fog,216,1,3.0731336161270257,-32.09396028969813,12.194010393868451,-7.487391957412495,1
fog,217,1,3.0712199504045006,-35.73315758757617,12.136600405340683,-7.549327152533999,1
fog,218,1,3.069312446092197,-28.91856965310838,12.079375259351178,-7.6110795772442685,1
fog,219,1,3.067411047337213,-28.55212657778356,12.022333280308741,-7.672650896886034,1
fog,220,1,3.0655156990451435,-30.53490001900169,11.965472815377234,-7.734042754144107,1
fog,221,1,3.063626346866395,-30.178865270939408,11.908792234064904,-7.7952567694547,1
fog,222,1,3.0617429371828018,-34.43916876605716,11.852289927822968,-7.8562945414051555,1
fog,223,1,3.0598654170945565,-29.753300255545447,11.795964309653426,-7.917157647125173,1
fog,224,1,3.0579937344074217,-34.17367448362743,11.739813813725506,-7.977847642669148,1
fog,225,1,3.056127837620221,-33.270529713172735,11.683836895000306,-8.038366063389939,1
fog,226,1,3.054267675912621,-30.547985747457407,11.62803202886428,-8.098714424304365,1
fog,227,1,3.052413199133161,-31.257250652884885,11.572397710770215,-8.15889422045096,1
fog,228,1,3.0505643577875663,-29.848743631660817,11.51693245588648,-8.21890692723967,1
fog,229,1,3.0487211030272965,-34.1583822608737,11.461634798753566,-8.278754000793766,1
fog,230,1,3.0468833866383593,-32.749286053128316,11.406503292948456,-8.338436878284787,1
fog,231,1,3.0450511610303512,-32.819253630284265,11.351536510755906,-8.397956978259932,1
fog,232,1,3.043224379225742,-33.24037034761622,11.296733042846894,-8.457315700962306,1
fog,233,1,3.041402994849385,-32.1267913875511,11.242091497964024,-8.516514428644761,1
fog,234,1,3.039586962118257,-31.474646220640032,11.187610502613605,-8.575554525876631,1
fog,235,1,3.0377762358314038,-32.98527262761658,11.133288700764128,-8.634437339844041,1
fog,236,1,3.035970771360115,-36.40912566947563,11.0791247535514,-8.693164200643972,1
fog,237,1,3.0341705246382866,-34.39479577868576,11.02511733898953,-8.751736421572149,1
fog,238,1,3.0323754521530013,-33.13145822007863,10.97126515168827,-8.810155299404665,1
fog,239,1,3.0305855109352935,-33.33933567218185,10.91756690257597,-8.868422114674035,1
fog,240,1,3.0288006585511216,-35.003027903850175,10.864021318628758,-8.926538131939276,1
fog,241,1,3.0270208530925053,-35.1499996459053,10.810627142604687,-8.98450460005055,1
fog,242,1,3.025246053168867,-33.47515263252806,10.757383132783874,-9.042322752408172,1
fog,243,1,3.0234762178985326,-29.581992873503662,10.704288062713632,-9.099993807216473,1
fog,244,1,3.0217113069004267,-36.94920463525019,10.651340720959277,-9.15751896773257,1
fog,245,1,3.01995128028591,-30.01101648184731,10.598539910859273,-9.214899422509506,1
fog,246,1,3.018196098650808,-37.44461300678328,10.545884450286094,-9.27213634563522,1
fog,247,1,3.0164457230675867,-33.92763873555069,10.493373171411376,-9.329230896966225,1
fog,248,1,3.014700115077689,-34.12529575539594,10.441004920476216,-9.386184222356652,1
fog,249,1,3.0129592366840203,-33.65704711586975,10.388778557565557,-9.442997453882677,1
fog,250,1,3.011223050343591,-36.252355817923494,10.336692956387594,-9.499671710062662,1
fog,251,1,3.0094915189603038,-35.163123516343774,10.284747004057282,-9.556208096072806,1
fog,252,1,3.0077646058778793,-31.709228953201567,10.23293960088419,-9.612607703958266,1
fog,253,1,3.0060422748729243,-35.05024259637891,10.181269660164478,-9.66887161284067,1
fog,254,1,3.0043244901481336,-34.85902750081859,10.129736107977028,-9.725000889121029,1
fog,255,1,3.002611216325632,-35.01132327411854,10.078337882983615,-9.780996586678905,1
fog,256,1,3.0009024184404347,-33.85667114506113,10.027073936232771,-9.836859747067805,1
fog,257,1,2.9991980619340435,-32.19019710077987,9.975943230967701,-9.892591399706527,1
fog,258,1,2.997498112648166,-35.465897275884224,9.92494474243779,-9.948192562066948,1
fog,259,1,2.9958025368185464,-34.312736225221755,9.874077457713549,-10.003664239858258,1
fog,260,1,2.994111301068933,-32.736872934840235,9.82334037550565,-10.059007427207531,1
fog,261,1,2.9924243724051394,-32.14325737862774,9.772732505986761,-10.11422310683683,1
fog,262,1,2.9907417182092333,-32.349448556047626,9.722252870617234,-10.169312250237079,1
fog,263,1,2.989063306233831,-34.17139917775696,9.671900501973852,-10.22427581783852,1
fog,264,1,2.9873891045965055,-32.85897469963059,9.621674443582167,-10.279114759178078,1
fog,265,1,2.9857190817742802,-32.67471061742409,9.571573749751279,-10.333830013063265,1
fog,266,1,2.9840532065982575,-35.29146247946944,9.521597485412652,-10.388422507733406,1
fog,267,1,2.982391448248318,-35.71060592060437,9.471744725961171,-10.442893161017697,1
fog,268,1,2.9807337762479333,-34.401223531659504,9.422014557099468,-10.49724288049008,1
fog,269,1,2.9790801604590755,-31.237640067368186,9.372406074685172,-10.551472563621651,1
fog,270,1,2.977430571077213,-31.656087702257647,9.322918384580888,-10.605583097930023,1
fog,271,1,2.9757849786264075,-33.669969041188956,9.27355060250699,-10.6595753611259,1
fog,272,1,2.9741433539544917,-36.30156390040605,9.224301853897073,-10.713450221257013,1
fog,273,1,2.972505668228344,-35.58560476521077,9.175171273756078,-10.767208536849681,1
fog,274,1,2.970871892929239,-34.28677837083269,9.126158006520864,-10.820851157047162,1
fog,275,1,2.969241999848296,-32.594042907007044,9.07726120592369,-10.87437892174627,1
fog,276,1,2.9676159610819948,-35.07556991679596,9.028480034857605,-10.92779266173089,1
fog,277,1,2.9659937490277835,-33.070504276158715,8.97981366524476,-10.981093198803471,1
fog,278,1,2.9643753363797574,-31.932877155642352,8.931261277906744,-11.034281345913861,1
fog,279,1,2.9627606961244277,-35.787115877132045,8.882822062437626,-11.087357907286286,1
fog,280,1,2.961149801536542,-31.568595429581983,8.834495217078613,-11.140323678543515,1
fog,281,1,2.959542626175006,-33.62755056182094,8.78627994859565,-11.193179446829156,1
fog,282,1,2.9579391438788583,-31.404594159567658,8.738175472158732,-11.245925990927716,1
fog,283,1,2.9563393287633275,-34.17644796323753,8.690181011223526,-11.298564081382647,1
fog,284,1,2.9547431552159473,-31.106773499031917,8.642295797414883,-11.35109448061213,1
fog,285,1,2.953150597892753,-32.471577109566816,8.594519070412774,-11.40351794302278,1
fog,286,1,2.951561631714533,-36.266119503674865,8.546850077839688,-11.455835215121759,1
fog,287,1,2.9499762318631504,-34.5681728464627,8.499288075150469,-11.508047035626543,1
fog,288,1,2.9483943737779286,-33.54693812470142,8.451832325523723,-11.560154135572862,1
fog,289,1,2.9468160331521,-33.88535626915964,8.404482099755386,-11.61215723842103,1
fog,290,1,2.945241185929309,-35.03908014697995,8.357236676153732,-11.664057060160058,1
fog,291,1,2.9436698083001875,-39.928165606601866,8.310095340436712,-11.715854309410254,1
fog,292,1,2.9421018766989713,-36.714836670018954,8.263057385630386,-11.76754968752409,1
fog,293,1,2.9405373678001974,-32.96261500051324,8.216122111969879,-11.819143888685044,1
fog,294,1,2.9389762585154324,-36.89038083227377,8.169288826801234,-11.87063760000516,1
fog,295,1,2.9374185259900765,-33.129452372094775,8.122556844485487,-11.922031501620689,1
fog,296,1,2.935864147600204,-34.41681328118919,8.07592548630394,-11.973326266786142,1
fog,297,1,2.9343131009494803,-35.553784392433215,8.02939408036562,-12.024522561967004,1
fog,298,1,2.9327653638660935,-38.053473985109925,7.982961961515284,-12.0756210469305,1
fog,299,1,2.9312209143997867,-32.921278729136304,7.936628471244304,-12.126622374835156,1
fog,300,1,2.9296797308188887,-34.11648883978275,7.89039295760169,-12.177527192318786,1
fog,301,1,2.9281417916074335,-35.35474315748967,7.8442547751075855,-12.228336139584927,1
fog,302,1,2.9266070754623037,-35.00452871372106,7.7982132846676135,-12.279049850488022,1
fog,303,1,2.9250755612904307,-34.95741516632002,7.752267853488898,-12.329668952616954,1
fog,304,1,2.9235472282060413,-35.51203597227207,7.706417854997411,-12.380194067377614,1
fog,305,1,2.9220220555279455,-32.97956369948231,7.660662668756641,-12.430625810073527,1
fog,306,1,2.920500022776868,-34.64545170623307,7.6150016803875245,-12.48096478998564,1
fog,307,1,2.918981109672827,-38.05940804866079,7.569434281489835,-12.531211610450796,1
fog,308,1,2.917465296132557,-36.28670649069779,7.523959869564835,-12.581366868938613,1
fog,309,1,2.915952562266961,-34.046540662516676,7.478577847938847,-12.631431157127349,1
fog,310,1,2.9144428883786233,-35.977984603079264,7.433287625688666,-12.681405060978665,1
fog,311,1,2.9129362549593414,-34.78254337189366,7.388088617567473,-12.731289160810757,1
fog,312,1,2.9114326426877155,-37.19163719290796,7.342980243932543,-12.781084031370895,1
fog,313,1,2.909932032426759,-32.441069103282736,7.29796193067358,-12.830790241906236,1
fog,314,1,2.9084344052215694,-31.83278007241306,7.253033109142794,-12.880408356233934,1
fog,315,1,2.906939742297007,-37.75066401708152,7.208193216085305,-12.929938932809968,1
fog,316,1,2.905448025055443,-35.72555151150272,7.16344169357157,-12.979382524796943,1
fog,317,1,2.903959235074508,-33.86122102391564,7.11877798892985,-13.028739680130581,1
fog,318,1,2.9024733541049086,-37.71187861363914,7.074201554680668,-13.078010941585525,1
fog,319,1,2.9009903640682593,-34.14475868194481,7.029711848471835,-13.127196846840015,1
fog,320,1,2.8995102470549483,-36.054381480558945,6.985308333014312,-13.176297928539373,1
fog,321,1,2.898032985322046,-33.446607420181834,6.94099047601961,-13.225314714358536,1
fog,322,1,2.8965585612912355,-31.906951738506546,6.896757750137591,-13.274247727063955,1
fog,323,1,2.8950869575467855,-40.02073447419573,6.85260963289572,-13.323097484574173,1
fog,324,1,2.8936181568335404,-33.77198732518744,6.808545606638727,-13.371864500019388,1
fog,325,1,2.8921521420549636,-34.73486155397641,6.7645651584699085,-13.420549281800689,1
fog,326,1,2.8906888962711808,-35.921254145373815,6.720667780192454,-13.469152333647616,1
fog,327,1,2.889228402697083,-34.88438479457109,6.676852968252528,-13.517674154675507,1
fog,328,1,2.8877706447004354,-36.21372161037325,6.633120223682507,-13.566115239441407,1
fog,329,1,2.8863156058000263,-37.37077490148781,6.589469052045489,-13.614476077999633,1
fog,330,1,2.8848632696638474,-36.1331159858959,6.545898963380683,-13.662757155956308,1
fog,331,1,2.8834136201072873,-38.100700247821194,6.502409472149181,-13.710958954522638,1
fog,332,1,2.881966641091366,-35.31425727676998,6.45900009718109,-13.759081950568302,1
fog,333,1,2.8805223167209926,-36.285390473834994,6.415670361623124,-13.80712661667321,1
fog,334,1,2.879080631243241,-34.7202160862712,6.3724197928869755,-13.855093421178815,1
fog,335,1,2.877641569045662,-39.61325804555726,6.329247922598692,-13.902982828238795,1
fog,336,1,2.8762051146546144,-39.943826133740465,6.28615428654851,-13.950795297868677,1
fog,337,1,2.874771252733621,-37.28409432013878,6.243138424641631,-13.998531285995012,1
fog,338,1,2.873339968081752,-34.85677594311394,6.200199880849676,-14.04619124450356,1
fog,339,1,2.8719112456320337,-35.79177673321033,6.157338203162909,-14.093775621287001,1
fog,340,1,2.870485070449864,-35.57297591943312,6.114552943542843,-14.141284860291883,1
fog,341,1,2.8690614277314817,-36.089323177135896,6.071843657876154,-14.188719401564605,1
fog,342,1,2.867640302802429,-37.821144628211826,6.0292099059286555,-14.236079681297317,1
fog,343,1,2.8662216811160484,-39.192806689274065,5.98665125130016,-14.283366131872537,1
fog,344,1,2.8648055482520087,-37.449150710129224,5.944167261380286,-14.330579181907394,1
fog,345,1,2.863391889914837,-35.24069090309881,5.901757507304399,-14.37771925629745,1
